Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997]
Chile,CHL,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,2.06699933749131,-9.08431619105458,-2.17307642799341,12.1523326265387,15.1572435232523,24.853439187763,-24.7713049389921,25.8506391453969,9.67809041514114,13.5226532164043,23.7904315746839,6.74380115490089,9.6337729367969,3.46161223494327,3.28784454559433,14.3020417413628,-15.5297658230921,3.45466704345449,9.07980464430744
Chile,CHL,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,0.106963783636033,-4.05387208416889,1.32159882742189,12.0100003856888,15.0659450948835,11.1067080178365,-11.0575936429895,18.6751951530425,10.5717887341431,6.45251375013216,23.0824945828336,13.2648191301961,8.54861444086711,4.42938159304094,2.24262861063818,9.83334796200737,-13.5168077062104,3.53750910156798,12.9847221340419
Chile,CHL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,9884086.46505195,9775987.6620361,9701005.88888302,9481379.20948789,9019084.53231602,8575227.58025359,8183332.47759654,8361285.77073248,8137045.00604951,7813413.24813165,7440212.83310101,7098930.46828168,6721431.98980498,6485892.49283315,6353354.48482986,6228172.17815971,6001764.20732571,6090333.22024877,5919918.35761325
Chile,CHL,GDP (constant LCU),NY.GDP.MKTP.KN,176629850757200,172908949585100,169863885538900,164423907015100,154889906608900,145814558961500,137753693545000,139311245140200,134224935105000,127628784707600,120347756481600,113710426877300,106595942726700,101788234745100,98629335248700,95613647416500,91085234333700,91335155998100,87669781814300
Chile,CHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,13569.9481274733,13421.5383422338,13318.5952148349,13017.067839762,12382.3794635513,11773.0044002309,11234.9682111233,11479.2818323675,11171.4197395406,10727.1028891289,10214.7327989822,9746.18327710225,9227.91233833199,8904.53811784331,8722.57553588062,8550.71166014484,8239.87419117622,8361.4713580279,8127.50731347092
Chile,CHL,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,43437558507700,43391145696500,45224488615700,44634598288100,39848761837700,34631238464900,31169349792400,35044419269800,29529691714100,26706352544500,25087573420000,20382730708400,17995641422400,16578416514200,15875241489800,15527027919300,14136897588400,16346410456700,15787911645300
Chile,CHL,GDP per capita (current LCU),NY.GDP.PCAP.CN,8876429.8922604,8364922.63381328,7841792.1271793,7494816.65068695,7075365.06899292,6514750.14641121,5711158.10549081,5633786.59674043,5465688.91575407,4994163.20753371,4232866.98130255,3770251.67648002,3335454.02163753,3085867.92419804,2925091.41671033,2749842.53746418,2534313.80708613,2516654.5299039,2427326.86490891
Chile,CHL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,13.5921177180299,13.2263259780646,12.7855842175532,12.3259315107792,12.3111909097858,12.5461769482963,12.8685277947587,11.2649291903438,10.5459552760673,10.2971154567969,10.9536305505405,11.4302095052364,12.1781884394566,12.7485938739069,12.6430976838425,12.5909258671039,12.6522045996008,11.8075864366811,11.4376438172391
Chile,CHL,Trade (% of GDP),NE.TRD.GNFS.ZS,59.3491104775939,65.6346281218887,65.1432879523879,68.156142891334,72.4816428077334,69.7176801370338,66.6860309631418,80.6766262406468,76.9770247140928,73.7116350448521,72.0625342380294,69.8893600532458,65.693419590905,62.4838519016295,62.1447669687645,58.7119230876973,54.6956098321562,53.8361785153282,54.0992981792892
Chile,CHL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.95436553002575,5.85289162562634,2.26077060922354,0.763466680663043,3.26051486618304,8.85744148942345,3.57779504174319,0.311132498734963,5.08875706689086,12.3498959208792,7.12031535233233,7.02476170663786,4.30030088388355,3.34066037242444,4.27714698187522,4.56004348660028,2.18776787074258,0.778990206742662,3.33058050309059
Czechia,CZE,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,49.5419833795206,49.4567294568092,50.6079084949808,49.4085468212571,48.3228930835879,46.3307595789495,44.976430840195,43.2270471893659,38.6820115283378,33.84078931009,29.2242119478293,25.6796961035747,24.3340775759602,23.6649669154234,37.1107266570148,44.9369292654829,51.4686662083114,56.7905068291923,64.5620804211415
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.38838083815307,2.26210289708078,-0.0459036735515213,-0.785004299003617,1.76035962445222,2.43490215904518,-4.65733109171755,2.68641195092762,5.57033885921025,6.76693268125427,6.60161752988951,4.81426100126959,3.58368845880418,1.56985532822202,3.04297656257042,4.00102863502944,1.38414894342924,-0.356566596194511,-0.518331043362068
Czechia,CZE,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,13.1166953901441,7.14677663724504,-4.24156560335358,-4.17514452456402,1.7525361282984,4.20502252153759,-17.6665528997438,0.915719305576374,14.3019561425368,9.57360170274895,4.37740591570758,7.54849915496317,0.553814147463314,1.47340369502021,6.71205414049645,10.872989564623,-2.57167106043877,-3.14360331043446,-8.18705313063197
Czechia,CZE,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,9.73727993048247,3.25399052538687,-2.16563592752074,-3.32838609418378,1.05740514453852,0.349183835904853,-9.02353566595787,1.91639132308576,13.2842505435561,5.48058078147716,6.04201512844197,4.00487261845906,2.37466054127331,1.86948996883807,5.77923961079492,7.53406989413597,-2.36492285870732,-1.29942566548105,-4.86685161785226
Czechia,CZE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,438588.29160732,416982.7370062,408188.317745632,408511.257722425,412319.999603662,406025.828662426,397531.064916522,419332.063055275,411762.872435582,392319.19819551,368450.241381634,346111.311440379,330314.465433483,318795.31026832,313263.163252372,302872.054515901,290404.770193293,286147.490478536,286899.496910511
Czechia,CZE,GDP (constant LCU),NY.GDP.MKTP.KN,4625378000000,4388888000000,4291803000000,4293774000000,4327747000000,4252881000000,4151789000000,4354597000000,4240675000000,4016919000000,3762325000000,3529332000000,3367225000000,3250729000000,3200486000000,3105972000000,2986482000000,2945709000000,2956250000000
Czechia,CZE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17829.6983223668,16951.3791150445,16593.8642307285,16606.9925391504,16761.8273125123,16505.9537034372,16160.6205565942,17046.8850268926,16739.1787158121,15948.7452897204,14978.4131869153,14070.2804589818,13428.099616179,12959.8174813078,12734.9220286548,12312.497769842,11805.6718407762,11632.6028956161,11663.17381617
Czechia,CZE,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,1227485000000,1118567000000,1083316000000,1107296000000,1145420000000,1133435000000,1129491000000,1241520000000,1218175000000,1075326000000,1019454000000,961368000000,924349000000,902908000000,886338000000,837913000000,779207000000,798081000000,808588000000
Czechia,CZE,GDP per capita (current LCU),NY.GDP.PCAP.CN,438588.29160732,412885.769941837,394017.864479823,389020.610734593,387032.101865,381202.377985968,378623.538099046,389312.908736136,374754.583725449,344849.47364977,321763.930955921,301968.86350346,276971.998621149,263901.556117556,252444.525358473,232693.743568421,219079.509055938,209495.420459313,191284.835179211
Czechia,CZE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.9152540613978,19.3322650138088,19.7231300196895,19.452558529017,19.7967517600151,20.5337013226075,20.6714428776629,19.1301207560984,19.1211993782667,19.9291338337372,20.3168309237792,20.6502843102136,21.9193738728337,20.9569592067134,19.4746980178557,19.5262183247712,19.883061700865,19.0015505716342,20.0541951797644
Czechia,CZE,Trade (% of GDP),NE.TRD.GNFS.ZS,155.175663480909,157.574982178056,146.42241704968,146.528856576028,137.862818884663,128.028911534811,112.797244532562,123.742499121909,129.77901730598,127.028381868435,121.297960403591,113.488959982229,94.9735288575828,91.334650324677,99.0124561576286,98.0463388969232,85.9992285782893,84.4158277010735,84.6399130604194
Czechia,CZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.992276160290274,2.57853631569476,1.36470473782452,1.45092107055808,-0.02057195800937,-1.42531399212487,2.58782068092624,2.00958123723267,3.5403818069683,0.654105320869675,0.0949442696762048,4.04904531903559,1.29272263147209,2.72434939525772,4.88928495770533,1.84213372780377,3.04179627426102,9.80796368629828,8.31150714911068
Denmark,DNK,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,169.967708218571,173.327159302705,177.015373029516,182.09624778631,187.241044750849,193.039736037174,201.258722198486,191.188538707051,184.492433420023,169.044478860457,157.543817098755,145.647399583914,140.095372390282,141.603065068145,138.830011049778,131.968484312726,34.080716816245,34.3205577709779,31.5121078956016
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.34259110757047,1.61939381103033,0.933340972371226,0.226499791802965,1.33677776690328,1.87099114718497,-4.90654772965155,-0.512016744849106,0.909238928302372,3.9130079783106,2.33664130821947,2.66821926741747,0.390058556485101,0.46634557149423,0.823152998014436,3.74686259540198,2.94802216063901,2.21815874223761,3.26089015774798
Denmark,DNK,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,5.23960882819377,4.28978924710508,3.39080305611326,2.29482090699574,5.45431160221564,-0.587196699678856,-21.2313950588681,-4.79671480103407,2.67220313465235,12.7658313434057,5.5320454659125,6.76058719164419,-0.680102415679514,-1.201572693999,-1.47349341062728,11.7441035690353,-4.87822877863466,5.87864925355386,14.4079602497539
Denmark,DNK,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,5.51838902782885,3.11121265754619,2.73276588975415,3.73330286373319,0.388452503346187,-5.74674528206883,-12.9674139108456,-2.49659286295402,0.690467842854289,13.6686746725305,5.94263795381957,3.51702471490809,1.63830584760399,-2.29330934248121,-0.466959042788133,8.16629474059951,-0.261183051052257,6.64592138906765,10.2076540566775
Denmark,DNK,GDP per capita (constant LCU),NY.GDP.PCAP.KN,358293.711972043,352574.369515237,348719.507377828,346938.241696611,347459.138846065,344290.312550303,339471.559152975,358902.595938089,362875.509893182,361204.104742231,348746.652970274,341723.850189924,333704.158406878,333312.98839215,332827.457279013,331295.103805217,320399.33319541,312255.874050449,306591.251337987
Denmark,DNK,GDP (constant LCU),NY.GDP.MKTP.KN,2036356221000,1989744640000,1958036321000,1939930158000,1935546150000,1910013514000,1874933671000,1971674838000,1981822099000,1963964965000,1890008771000,1846854408000,1798856960000,1791867627000,1783550120000,1768988637000,1705100851000,1656273540000,1620332004000
Denmark,DNK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,53254.8563700916,52404.7639713382,51831.7979309232,51567.0401502519,51644.4635097775,51173.4661587111,50457.2324892863,53345.3576182976,53935.8702479631,53687.4415474978,51835.8327062445,50792.00095345,49599.9969640753,49541.8555503286,49469.6888088275,49241.9280041345,47622.4390779319,46412.038971456,45570.0798221242
Denmark,DNK,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,404229526000,383089175000,371530084000,361647115000,348631640000,347282612000,368456891000,423355099000,434195185000,431217765000,379363766000,358084123000,345918098000,340342251000,348330548000,349964740000,323543245000,324390498000,304175250000
Denmark,DNK,GDP per capita (current LCU),NY.GDP.PCAP.CN,358293.711972043,351054.091849437,343668.816291987,338903.309123087,331537.517691181,326429.17791085,311807.511006057,327920.311939975,318385.981128047,309394.160711474,292647.674147401,278655.636769424,266530.287869158,262330.566928779,255939.868809765,248503.170265427,233289.672721574,223593.248695048,216864.965332959
Denmark,DNK,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,25.4691994284432,25.7856520441613,26.0074876343271,26.4714555321051,26.5646659565541,27.365847979969,27.9349997229178,25.1008900558313,24.337963243396,24.2035383887553,24.4986889118824,24.9339005994338,25.0380242581172,24.8690541949282,24.3249117385811,23.8737646063848,24.3659908004743,24.1291225249093,23.6392168601487
Denmark,DNK,Trade (% of GDP),NE.TRD.GNFS.ZS,104.048228406694,102.263916342342,103.050141083868,103.240970340292,101.245795489044,94.0999768880069,89.7550392904332,104.828229903848,100.067851177026,97.3667362031348,89.3997408561776,82.2077652710513,80.881707399814,84.5569748062335,83.9685758745007,82.9839510533025,72.6971979470271,71.2991187214461,71.1684624019632
Denmark,DNK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.433060802052097,1.03210857831324,0.888170882360484,2.37518362751084,0.638643467690599,3.224072873962,0.529022254242335,4.13469296938067,2.43228058523555,2.07617957165436,2.90642404916615,2.09573309263418,1.48182980917917,2.34764746386243,2.51841422592467,3.01797428833477,1.68475372464907,1.23214285936466,2.01391957101436
Estonia,EST,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,68.9678170544436,67.2727851332083,69.4841631103184,72.920867825862,78.0284238606159,92.8085232156644,101.38795640148,89.67350228041,83.7518460388649,76.2371093372875,56.584741436993,40.3069825129804,..,..,..,..,..,..,..
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.85302004629342,3.01136658651455,1.45842863615992,3.22820049358981,7.26308458128695,2.44426511799784,-14.6290550324223,-5.13200095768519,7.57914052046765,9.76558336997708,9.52642697162088,6.80400777050136,7.60026518508707,6.7713679304362,6.00367425106573,10.0876344406951,-0.425025156762118,4.33982551026151,13.0500147441833
Estonia,EST,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-5.34991370988972,4.25951124637302,-3.38595459011125,18.6610175935893,29.10508563323,7.12698619935976,-42.3250210213225,-19.6731947991869,11.547861968362,31.4357263371516,7.04390962078305,7.1216636768271,17.9273073299479,23.7875452161044,14.4749367478979,21.9860701578444,-15.2836675891629,15.6167208641391,31.486242137879
Estonia,EST,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,-3.16245017502099,-2.67094961585131,1.49359565777533,11.9423143915668,35.603371783496,-2.20411778524885,-37.1962802872591,-13.1060385788894,10.3073882872602,22.761150172589,15.4262730664455,5.50799899446703,17.7354987183186,23.5738964379146,13.0178043825853,14.1784829791922,-14.272968238152,22.9180519303133,23.4855280912205
